Id,Item,DOI,Year,Publication,Abstract,Full_Text_File,Caroline Staub,Jennifer Cisse,Reconciled,Reconciliation Notes
85089371689,"Determinants of small-scale farmers’ choice and adaptive strategies in response to climatic shocks in Vhembe District, South Africa",10.1007/s10708-020-10272-7,2022,Geojournal,"Abstract Climate change is one of the multiple challenges facing all categories of farmers globally. However, African farmers are the most sensitive in respect of climate variability and change. Climate change impacted negatively on crop production and the livelihoods of the local farmers. In black township South Africa, agricultural activities are highly dominated by small-scale farmers, whose farming system is highly vulnerable to changes in climate. This paper presents the analysis of how small-scale farmers employed adaptation strategies in response to climate change and determinants of small-scale households’ choices of coping and adaptation approach to climate variability and change in Vhembe District, South Africa. Multi nominal logit model was used on a surveyed of 224 local farmers. Farmers’ socio-economic attributes, was used in response to climate changes and further, households have adaptation strategies both on-farm and off-farm approach. Such approaches were; drought-tolerant seeds, shorter cycle crops, diversification of crops, changing planting dates, small-scale irrigation, migrating to urban areas and involvement in petty business. The results of the findings reveals that the significant drivers affecting choice of adaptation approach include climate information, gender, farm size, education level, farmer experience, decreasing rainfall and increases in temperature as farmers’ determinant choices of adaptation to climate change. While, on the other hand, off-farm resources, headed households and age had no significant impact on the choice of coping and adaptation approach to climate change. Therefore, policy makers in the local municipality should play a significant role by enhancing adaptation strategies appropriate for particular climatic shock on the study area.",/Users/zarrar/projects/ilri-climate-adaptation-effectiveness/scripts/outputs/step13/fulltext/doi_10.1007_s10708-020-10272-7.pdf,,,,
85138049585,"Is crop diversification vulnerable to climate, agricultural and socio-economic factors in Himachal Pradesh, India?",10.18520/cs/v123/i5/707-711,2022,Current Science,.,/Users/zarrar/projects/ilri-climate-adaptation-effectiveness/scripts/outputs/step13/fulltext/doi_10.18520_cs_v123_i5_707-711.pdf,,,,
85123387318,Reducing Climate Risks by Improving Food Production and Value Chains: A Case of Sandy Soils in Semi-arid Kenya,10.3389/fclim.2021.766583,2022,Frontiers in Climate,"Due to climate change and variability, extreme weather events are becoming more frequent worldwide, causing significant reductions in agricultural production and food security. The livelihoods of smallholder farmers, especially those eking out a living by farming on sandy soils, are particularly affected. We examined this issue using the case of Makueni County, a semi-arid area with sandy soils in south-eastern Kenya. Using survey data from 202 households, we examined extreme weather events affecting smallholder farmers and current management strategies used to mitigate the consequences. We then performed field experiments to assess potential gains of implementing sub-surface water retention technology (SWRT) in the region. Finally, we held group discussions with stakeholders in food value chains (FVC) to identify ways of managing climate risks to smallholder farmers. Analysis of the survey data showed that 199 of 202 farmers surveyed had experienced an extreme event associated with climate change and variability during the previous five years. Of these 199 farmers, 161 reported having changed their farming practices to adapt, especially to drought (70%) and increased temperature (22%). Common adaptation practices included early planting, reducing the area under cultivation, and water harvesting. In the field experiments, using SWRT resulted in a 50, 100, 150, and 170% increase in maize grain yield, cob numbers, cob weight, and maize stover biomass, respectively, compared with the control (without SWRT). Stakeholder group discussions along the FVC demonstrated a need for synergy among actors to mitigate climate risks caused by extreme weather events. These findings suggest that diversification of management strategies at farm level, combined with external inputs (new technologies, improved seeds, etc.) and services (credit access, learning from peers and professionals), will be instrumental in reducing future climate risks to smallholder farmers. Improving access to viable markets and fostering mutually beneficial linkages with post-harvest processors would add value to farm produce, thus further increasing income and the capacity of smallholder farmers to manage climate risks.",/Users/zarrar/projects/ilri-climate-adaptation-effectiveness/scripts/outputs/step13/fulltext/doi_10.3389_fclim.2021.766583.html,,,,
85126633972,The microeconomics of adaptation: Evidence from smallholders in Ethiopia and Niger,10.1016/j.worlddev.2022.105884,2022,World Development,"Climate change is expected to bring higher temperatures, changes to rainfall patterns and in many places increased frequency and severity of extreme weather. Climate change is slated to affect the global food equation both on the supply and demand side as well as local level food systems where small farm communities often depend on local and their own production. As climate change has become more pronounced, the risk to land-based food security faced by many of the world’s poor, such as rural communities in Ethiopia and Niger, seems to have become more intense and less predictable. To avoid food insecurity in response to climatic and other stressors, adaptation by small-scale, subsistence farms needs to be accelerated. To effectively intervene to do so, there is a need to understand adaptive behavior in terms of its drivers and its relation with welfare outcomes such as food security. In this paper, we develop a conceptual framework of risk and adaptation, use regression and cluster analysis and the most recent version of the Living Standards Measurement Surveys data for rural areas in Ethiopia and Niger, to advance our understanding. We find that adaptation is associated with lower food insecurity in Ethiopia but not in Niger. Formal education appears as a central element of adaptive capacity and is associated with both adaptive production and income strategies. Female-headed households are much less adapted to a changing climate. Perceived risk based on past hazard experience is crucial for adaptation. Results from the cluster analysis confirm that spatial poverty traps exist. To maintain or enhance welfare in the short term and resilience in the long run in the face of a changing climate, policy makers would do well to focus on micro-regions identified as highly food insecure and build adaptive capacity through, for example, gender inclusive education interventions.",/Users/zarrar/projects/ilri-climate-adaptation-effectiveness/scripts/outputs/step13/fulltext/doi_10.1016_j.worlddev.2022.105884.html,,,,
85149880445,Adaptive capacity of high- and low dyke farmers to hydrological changes in the Vietnamese Mekong delta,10.1016/j.envres.2023.115423,2023,Environmental Research,"This research assesses the adaptive capacity of farmers in the Vietnamese Mekong Delta's floodplains (VMD) with respect to hydrological changes. Currently, climate change and socio-economic developments induce extreme- and diminishing floods, which in turn increase farmers' vulnerability. This research assesses farmers' adaptive capacity to hydrological changes using two prevalent farming systems: high dykes featuring triple-crop rice farming and low dykes where fields are left fallow during the flood season. We examine (1) farmers' perceptions on a changing flood regime and their current vulnerabilities and (2) farmers' adaptive capacity through five sustainability capitals. Methods include a literature review and qualitative interviews with farmers. Results show that extreme floods are becoming less frequent and damaging, depending on arrival time, depth, residence time, and flow velocity. In extreme floods, farmers' adaptive capacity is generally strong, and only low dyke farmers experience damage. As for diminishing floods, which is an emerging phenomenon, the overall adaptive capacity of farmers is remarkably weaker and varies between high- and low dyke farmers. Financial capital is lower for low dyke farmers due to their double-crop rice system, and natural capital is low for both farmer groups due to a decrease in soil- and water quality, affecting yields and increasing investment costs. Farmers also struggle with an unstable rice market due to strong fluctuating prices for seeds, fertilizers, and other inputs. We conclude that both high- and low dyke farmers have to cope with new challenges, including fluctuating flood patterns and the depletion of natural resources. Increasing farmers resilience should focus on exploring better crop varieties, adjusting crop calendars, and shifting to less water-intensive crops.",/Users/zarrar/projects/ilri-climate-adaptation-effectiveness/scripts/outputs/step13/fulltext/doi_10.1016_j.envres.2023.115423.pdf,,,,
85172250786,"Climate change adaptation and wellbeing among smallholder women farmers in Gwagwalada and Kokona, Nigeria",10.1016/j.futures.2023.103238,2023,Futures,"This study examines the impact of climate change on women farmers’ livelihoods and poverty incidence in Nigeria. The study employs a mixed-methods approach, using primary and secondary data sources to analyse the effect of climate shocks on women farmers. The study finds that women farmers in both communities are experiencing significant impacts on their livelihoods due to climate change, resulting in increased poverty incidence. The study recommends that future action plans dedicated to climate change adaptation should not be standalone. Still, it should form part of a national and sub-national strategy aimed at poverty reduction and improving livelihood, especially for women. Additionally, the paper recommends collating specific meteorological data in an inexpensive and easily understandable form and expanding extension services to ensure proper targeting of small women farmers. The study also suggests using crop diversification through a land transformation scheme to mitigate against low rainfall, with women farmers potentially serving as sharecroppers within larger farms. The paper concludes by emphasising the importance of sustaining supply and demand-driven initiatives stipulated in the plan and ensuring the political will to allocate land to women farmers. Overall, the study highlights the need for gender-sensitive policies and strategies that account for the unique vulnerabilities of women farmers in the face of climate change, especially for future adaptation strategies.",/Users/zarrar/projects/ilri-climate-adaptation-effectiveness/scripts/outputs/step13/fulltext/doi_10.1016_j.futures.2023.103238.pdf,,,,
85167622811,Exploring the Relationship Between Socioeconomic Attributes and Resilience Capacity of Murrah Buffalo-based Livestock Production System in Changing Climatic Scenario,10.18805/ijar.b-5071,2023,Indian Journal of Animal Research,"Background: The present study was conducted to study the resilience capacity towards changing climate of a farming community who reared specifically Murrah buffaloes in their livestock production system for their livelihood. As the study area was breeding tract of Murrah buffalo, hence in-depth study of resilience was performed in frequent changing climate. Methods: In order to assess the resilience capacity and their relation with socioeconomic characteristic, total 320 Murrah buffalo farmers across four districts in India’s Trans-Gangetic Plain, data were gathered using focused group discussions, PRA tools and in person interviews. Statistical tools such as principal component analysis for index development, cumulative square root methods for categorization of respondents and regression analysis were performed for exploring relationship. Result: Result depicted that majority of the farmers has medium level of climate resilience index score i.e. 0.456. Further, it was found that farmer’s involvement in social institute such as, gram panchayat, agriculture and dairy co-operative society, self-help group, farmers’ association and others affected their resilience capacity in changing climatic scenario. The need for better technology inclusion and access to more formal systems of finance is necessary to increase the overall resilience capacity of households.",/Users/zarrar/projects/ilri-climate-adaptation-effectiveness/scripts/outputs/step13/fulltext/doi_10.18805_ijar.b-5071.pdf,,,,
85159153039,Field survey data on the effectiveness of agrometeorological services for smallholder farmers in Niger,10.1016/j.dib.2023.109195,2023,Data in Brief,"The dataset contains the answers of smallholder farmers to a semi-structured field survey and the 2020 yield plot measurements conducted in 8 municipalities of the Dosso and Tillabéri regions in Niger. It is a systematic sampling of about 320 questionnaires and 192 yield plot samples equally distributed in eight municipalities of intervention. The dataset contains several pieces of information about the uptake and the impacts of a tailored climate service (CS) produced by the National Meteorological Service (NMS) and disseminated through a network that involves Ministry of Agriculture extension services at the municipal level developed in the context of the AdaptatioN Au changement Climatique, prévention des catastrophes et Développement agrIcole pour la sécurité Alimentaire du Niger (ANADIA) Project. The material gathered by the survey gives a picture of the preferences of local farmers in the broadcasting of climate services information and their consequent strategical and tactical decisions in farm practices. Moreover, the survey investigates the preferences regarding the information that farmers would like to receive during the cropping season. Furthermore, the measurement of yield and its relation to the farmers’ access to climate information and participation in training initiatives gives an indication of the impact of the CS on agricultural production in these regions. The dataset could benefit further studies and investigations about CSs for smallholder farmers in semi-arid regions. This article is a co-submission of the article: “Effectiveness of agrometeorological services for smallholder farmers: the case study in the regions of Dosso and Tillabéri in Niger” submitted to the journal Climate Services.",/Users/zarrar/projects/ilri-climate-adaptation-effectiveness/scripts/outputs/step13/fulltext/doi_10.1016_j.dib.2023.109195.html,,,,
85210225903,Estimating the Fixed Effect of Climate Friendly Low-Cost Technology in Wheat Crop in the Rural Nepal,10.62754/joe.v3i8.4747,2024,Journal of Ecohumanism,"Experiencing climate induced water stress in crop cycle and pattern in the different elevation in the Himalayan country, Nepal as a reflection of the 4th ranks climatic worst-hit country, food crops are identified as a highly exposed and sensitive to climate change. This study examines the fixed effect of low-cost technology and climate induced water stress on wheat crop in the steep elevation hilly areas in Nepal. Using the cross-sectional data collected from the survey of 642 households in the water basin areas, the study employs Cobb Douglas (CD) production econometric model. In the steep elevation, raising average temperature per annum (c0y-1) in summer and winter seasons and declining average rainfall per annum (Rmy-1) in winter and increasing in monsoon season have resulted multiple hazards, flood and landslides particularly in monsoon season rather than winter season. Secondly, like paddy crops, wheat crops were highly exposed to temperature and rainfall and further disastrous. As the fixed effect of climate induced water stress and flood disaster, large and small wheat producers have lost on average 40 percent of total production per hectare in one crop cycle. However, as a treatment group with indigenous low-cost technology, 60 percent of small farmers who used two techniques- shifting flood resilient seeds and constructing local bamboo wall could save 9 percent of their crops and production preventing the force of flood, loading heavy sediment of sand and stones at negligible cost. Low-cost local technology can minimize climate induced flood disaster’s adverse effects and losses in wheat crop in rural areas in Nepal. It is friendly to small farmers living in the socio-economic vulnerable and subsistence. This result of the study will be a good lesson learnt and valuable input to the farmer to resolve widely climate induced flood disaster stress through low-cost local technology for improving their preparedness and resilience to some extent. Further, it would be a valuable input to local and national government to focus on low-cost local technology more than high-cost advanced technology for sustainable farming policy and practices. Furthermore, it is expected it would save crops for reducing food vulnerability and stress in the steep elevation for food security and welfare all over a year.",/Users/zarrar/projects/ilri-climate-adaptation-effectiveness/scripts/outputs/step13/fulltext/doi_10.62754_joe.v3i8.4747.pdf,,,,
105004588945,Exploring climate change adaptation strategies of crop and livestock farmers in urban Ghana,10.1007/s44274-024-00084-8,2024,Discover Environment,"Abstract This study investigates the climate change adaptation strategies employed by urban crop and livestock farmers in Ghana. With the increasing recognition of climate change threats to agricultural productivity and food security, it is crucial to understand urban farmers’ adaptation strategies. Through a mixed-methods approach—surveys of 191 urban farming households using a questionnaire and interviews of 13 key informants using an interview guide, data were collected from farmers in urban Ghana. The quantitative data were analysed using descriptive statistics from the Statistical Package for Social Sciences and presented in tables. The qualitative data were analysed manually based on themes and content and presented in narratives. The results indicated a significant relationship between urban farmers’ educational status and gender and their sources of climate change adaptation information. Urban farmers’ climate change adaptation strategies include planting more improved and less indigenous crop varieties and rearing of more exotic and less local breeds of animals. Again, to buffer animal production against climatic diseases, urban farmers treat their animals through vaccination, giving animals pills, disinfecting pens, and spraying animals’ bodies with chemicals. Access to agricultural extension services is the main challenge in urban farmers’ climate change adaptation. The study underscores the importance of enhancing farmers’ resilience through targeted interventions, including capacity-building initiatives, access to climate information and financial resources, and the integration of climate-smart agricultural practices into urban planning and policy frameworks. In addressing these challenges and promoting adaptive strategies, urban crop and livestock farmers in Ghana can enhance their resilience to climate change and contribute to sustainable urban agriculture and food security. This study, therefore, contributes to the urban agriculture and climate change literature by drawing attention to how crop and animal farmers in the urban neighbourhood adapt to climatic stressors.",/Users/zarrar/projects/ilri-climate-adaptation-effectiveness/scripts/outputs/step13/fulltext/doi_10.1007_s44274-024-00084-8.pdf,,,,
85192169686,"Smallholder farmers’ perceived motivations for the adoption and implementation of climate information services in the Atwima Nwabiagya District, Ghana",10.1016/j.cliser.2024.100482,2024,Climate Services,"This study investigated smallholder farmers’ perceived motivations for the adoption and implementation of climate information services (CIS) in the Atwima Nwabiagya District, Ghana. Specifically, the study answered the following research questions. (i) What is the perception of smallholder farmers on climate change and variability in the Atwima Nwabiagya District?; (ii) What are the CIS accessed and used by the smallholder farmers for farm management decisions?; (iii) What are the perceived motivations for the adoption and implementation of CIS by smallholder farmers?; and; (iv) What are the barriers confronting smallholder farmers in adopting and implementing CIS? Primary data was collected through questionnaire surveys with 200 farming households and four key informant interviews in four selected communities (Kobeng, Seidi, Wioso, and Nkawie Panin) in the study district. Results showed that smallholder farmers perceived climate change and variability through increased windstorms and thunderstorms, variable rainfall, and increased temperature patterns. The surveyed farmers also perceived that the climatic changes affect their agricultural activities adversely. However, the smallholder farmers accessed and used CIS including weather warnings (86%), daily weather forecasts (70%), and seasonal forecasts (60%) to manage climatic risks on the farm. Results also showed that the smallholder farmers were motivated by critical factors including improvement in the acquisition of proactive measures (92%), increased knowledge of climatic patterns that affect food stock (91%), and a reduction in loss of stock produced (88%) to access and use CIS. Despite this, the smallholder farmers were confronted with key barriers in their uptake and utilization of CIS. These were the timeliness of CIS (73%), a lack of weather symbols in the forecasts (65%), and inadequate information on seasonal forecasts for long-term planning (61%). The study concluded that the motivations for smallholder farmers using CIS in the study district may vary depending on their context, goals, and challenges. However, the general motivation is to enhance smallholder farmers’ farm planning and risk management by using weather and climate forecasts to make better decisions on crop selection, planting dates, input use, pest and disease control, irrigation, harvesting, and marketing.",/Users/zarrar/projects/ilri-climate-adaptation-effectiveness/scripts/outputs/step13/fulltext/doi_10.1016_j.cliser.2024.100482.html,,,,
105002139932,"A Farm-Level Exploration of the Factors Influencing Climate Change Adaptation Strategies among Rice Farmers in Kerala, India",10.7160/aol.2025.170105,2025,Agris on Line Papers in Economics and Informatics,"Based on primary data collected through a farm-level survey of 600 households of the major rice-producing districts in the identified agroclimatic zones of Kerala, India, the study employs a multivariate probit model to study the determinants of climate change adaptation strategies of rice farmers. The estimation of the correlation of error terms of selected climate adaptation strategies supports the suitability of multivariate probit model. The results of the model confirm that the farmers’ choice of adaptation strategies is significantly affected by factors such as age, gender, level of education, farm size, credit access, reliance on climate information, and access to agricultural extension services. The study further emphasizes the role of institutional factors through government policies such as improving accessibility to affordable credit and provision of reliable climate information, along with effective extension services that enhance the capabilities of farmers enabling them to adopt better climate change adaptation strategies.",/Users/zarrar/projects/ilri-climate-adaptation-effectiveness/scripts/outputs/step13/fulltext/doi_10.7160_aol.2025.170105.bin,,,,
105025261668,"Adaptive Water Management Strategies for Subsistence Rice Farming Under Projected Rainfall Variability in Drought-Risk Khon Kaen, Thailand",10.24259/fs.v9i2.43675,2025,Forest and Society,"This study offers new insights into adaptive water management for drought-prone subsistence rice farming in Ban Thum Sub-district, Khon Kaen Province, Thailand. By triangulating climate science, agronomy, and farmers’ socio-economic conditions, we assess drought risk and identify feasible adaptation strategies. The analysis integrates 30 years of observed climate data (1994–2023), mid-century projections (2024–2053) under SSP 245 and SSP 585, as well as semi-structured interviews with farmers. Stage-specific effective rainfall, crop evapotranspiration, and supplemental water requirements were calculated. Although total rainfall is projected to rise slightly, severe and moderate droughts are expected to remain frequent, particularly during the heading and ripening stages. In drought years, sustaining yields of 200–300 kg rai⁻¹ will require an additional 200–1,300 m³ rai⁻¹ of water. Groundwater wells and large farm ponds are technically effective but financially inaccessible to most smallholders; smaller ponds represent a more affordable alternative. The findings underscore the importance of targeted adaptation, including enhanced on-farm storage, optimized irrigation scheduling, and supportive policies such as low-interest loans and infrastructure subsidies. By linking climate projections to local capacities, this study provides a practical roadmap for strengthening rice-farming resilience and safeguarding food security in one of Thailand’s most climate-vulnerable regions.",/Users/zarrar/projects/ilri-climate-adaptation-effectiveness/scripts/outputs/step13/fulltext/doi_10.24259_fs.v9i2.43675.pdf,,,,
105006788648,"Agroforestry practices, adoption factors, and livelihood contributions among smallholder farmers in Didu district, southwestern Ethiopia",10.1016/j.jafr.2025.102052,2025,Journal of Agriculture and Food Research,"Agroforestry (AF) has the potential to deliver for rural livelihoods, environmental sustainability, and climate change adaptation and mitigation. Little attention has been paid to smallholder farmers' perceptions, adoption levels with barriers, and influencing factors. This study examines how adoption is determined and the livelihood contribution of AF practices among smallholder farmers in Didu District, Southwestern Ethiopia. This study employed a mixed-method cross-sectional design. Using a multi-stage sampling procedure, 296 respondents (174 adopters and 122 non-adopters) were selected. The collected data were analyzed using thematic, descriptive, and inferential methods. Farmers adopted various AF practices in different home gardens (36 %), scattered trees in croplands (29.71 %), boundary tree planting (16 %), and hedgerows (2.29 %). The major barriers to AF adoption were the lack of extension services (98.3 %), limited land (97 %), and inaccessible markets (94 %). A binary logistic regression analysis was adopted, and it was positively influenced by wealth level (p < 0.01), level of education, size of the farm, slope of the farmland, extension relations, and farming experiences (p < 0.05) and negatively by distance from home to farmland (p < 0.05). Analysis of the net profit margin also showed that practice adopters had higher profitability rates than non-adopters (16.54 % vs. 9 %), and the AF reported economic benefits to smallholder farmers in the study area. The results showed that the diversified nature of smallholder farmers’ livelihoods in the area was largely supported by AF practices. Through AF practices, society has experienced diminished poverty levels together with enhanced food accessibility, and farmers have achieved better earnings and living conditions. This study proposes strategies to enhance AF as a base for enduring socioeconomic progress and supervision of natural resources.",/Users/zarrar/projects/ilri-climate-adaptation-effectiveness/scripts/outputs/step13/fulltext/doi_10.1016_j.jafr.2025.102052.html,,,,
105000427366,"Climate change adaptation strategies among smallholder livestock farmers in Namibia's Omaheke Region, Namibia",10.1007/s43621-025-00963-x,2025,Discover Sustainability,"The challenges of climate change are continuously increasing, constituting a major threat to livestock production, which is more than a socio-economic cornerstone in Namibian rural communal farmers, contributing approximately two-thirds of the country’s agricultural GDP. Climate variability, which may be in the form of drought, very high temperatures, floods and frosts has been reported to have detrimental effects on feed and water availability, leading to reduced livestock weight, growth, production and reproductive performance, and ultimately high mortality. Understanding smallholder farmers’ socio-psychological antecedents such as knowledge, attitudes and perceptions and the way they influence their level of adaptation to CC mitigation strategies needs to be assessed, as it guides CC policy formulation and intervention programmes. The study investigated CC perception and adaptation strategies for livestock farmers in Omaheke Region. Data were gathered from (n = 80) purposively sampled farmers in Epukiro and Otjombinde constituencies based on livestock ownership. The study revealed that 93.8% of the respondents were aware that the climate is changing, with attributes such as very high and very low temperatures, high and low rainfall, and drought having been noticed. Climate change has been attributed to both human and natural activity. The study observed that the implementation of CC adaptation strategies in livestock agriculture is low, thus recommends that the improvement of adaptation techniques involving employing extension services, promotion of farmer-to-farmer extension, and utilization of various information sources of climate knowledge, such as farmers' associations and social organizations, should be the future policy priority.",/Users/zarrar/projects/ilri-climate-adaptation-effectiveness/scripts/outputs/step13/fulltext/doi_10.1007_s43621-025-00963-x.pdf,,,,
105012907949,Climate change adaptation: Raising fisherwomen's voices to policy making,10.1016/j.marpol.2025.106828,2025,Marine Policy,"This paper explores local ecological knowledge (LEK) and perceptions of change within Brazilian small-scale fisheries (SSF). Brazil is a climate change hotspot and the income and subsistence of at least one million small scale fisherwomen is vulnerable to a rapidly changing environment. The Vozes do Mar project interviewed Brazilian fisherwomen, and through reflexive thematic analysis revealed their perceptions of change and policy considerations. Key findings highlight the lack of recognition of women in SSF, both under-represented and under-valued, exacerbated by societal biases, policy neglect and environmental challenges. Although fisherwomen regularly recalled environmental changes, including changes in tide and increased severity of rainfall, they did not express, or realise, the same gender bias of climate change impacts reported by the literature. Fisherwomen appeared to lack recognition of their economic contributions through provision of food security. With fisherwomen’s LEK, we identified several policy implications, including: the necessity to bridge the gap between grassroots awareness and top-down strategies, the importance of community-centred interventions, and the need for cross-sectoral cooperation to environmental challenges. This research highlights the inclusion of women's ecological knowledge in policy-making and the reassessment of gender roles in SSF as means for a greater cross-sectoral cooperation in adaptive coastal management. Ultimately, by bringing fisherwomen’s voices and experiences to the fore, the research contributes to a more inclusive and sustainable Blue Economy and ocean governance.",/Users/zarrar/projects/ilri-climate-adaptation-effectiveness/scripts/outputs/step13/fulltext/doi_10.1016_j.marpol.2025.106828.pdf,,,,
105002395946,Climate-smart agronomic practices and their appraisal among smallholder sorghum farmers in eastern Democratic Republic of Congo wetlands,10.1016/j.sftr.2025.100606,2025,Sustainable Futures,"Climate change is a major threat to food security and poverty alleviation in Sub-Saharan Africa (SSA). Climate-Smart Agriculture (CSA) adoption by smallholder farmers will significantly contribute to food security in the region, and particularly in South-Kivu, in the eastern Democratic Republic of Congo (DRC). This study specifically aims at identifying CSA practices in use and factors driving their adoption among sorghum farmers and assessing their efficiency in improving sorghum yield under smallholder farming in South-Kivu. A cross-sectional survey was conducted among 475 randomly selected smallholder sorghum farmers across wetlands in South-Kivu. Results showed a significant diversity in socio-demographic profiles of sorghum farmers, with a strong women involvement across wetlands (64 %). A total of 22 CSA practices were identified, with varying adoption rates and drivers. Of these CSA practices, 13 were appraised by farmers as effective in improving sorghum yield though analytical results showed that only 8 CSA practices, namely tolerant varieties, Zaï pits, mulching, strategic intercropping, crop rotation and diversification, liming, and organic manure, actually improved sorghum grain yields. Sorghum yield was highest in the lowland agro-ecological zone (AEZ1) compared to mid-altitude (AEZ2) and high-altitude (AEZ3) zones. CSA practices appraised as effective recorded an average grain yield of 750 kg ha-1, while less effective ones had ∼560 kg ha-1. Since sorghum farming is predominantly a female-driven activity, socioeconomic constraints—such as limited access to land, reliance on family labor, and a focus on subsistence rather than market-oriented farming (except in AEZ1)—hinder sorghum ability to substantially improve their family livelihoods. Extension services should be strengthened to empower farmers in implementing CSA practices and to optimize their effectiveness in improving sorghum yields under short-, medium-, and long-term climate variability.",/Users/zarrar/projects/ilri-climate-adaptation-effectiveness/scripts/outputs/step13/fulltext/doi_10.1016_j.sftr.2025.100606.html,,,,
85217172379,Model for implementing sustainable agriculture based on good agricultural practice as a strategy for adapting to the impact of climate change,10.55214/25768484.v9i2.4406,2025,Edelweiss Applied Science and Technology,"The aim of this research is to develop a strategy for implementing sustainable agriculture based on good agricultural practice as a strategy for adapting to the impacts of climate change. This research was conducted in the Kopeng area, Semarang Regency, Central Java, which is one of the areas in Indonesia that is rich in agricultural potential. Efforts to implement a sustainable agricultural model in Kopeng Village considering that the majority of agriculture in this area still relies on conventional agricultural techniques which have an impact on reducing land quality. The data analysis method used in this research is ANP (Analytic Network Process) which is a mathematical theory that allows decision making to deal with interrelated factors (dependence) as well as mathematical feedback. The results of the research show that the Sustainable Agriculture Implementation Model Based on Good Agricultural Practice as a Strategy for Adapting to the Impact of Climate Change in Kopeng Village requires attention to six criteria, including sustainable land management, efficient use of water, conservation of biodiversity, reduced use of chemicals, increased welfare farmer socio-economics, climate change adaptation and mitigation. The most prioritized criterion is sustainable land management. In the criteria for sustainable land management, there are three sub-criteria, including Crop Rotation, No-till land management and Use of land cover. Of the three sub-criteria, the sub-criteria that is most prioritized in the criteria for sustainable land management is crop rotation.",/Users/zarrar/projects/ilri-climate-adaptation-effectiveness/scripts/outputs/step13/fulltext/doi_10.55214_25768484.v9i2.4406.pdf,,,,
105003773626,"Rainfall, drought, and irrigation in relation to crop patterns in the volcanic topo sequence of Central Java, Indonesia",10.20961/stjssa.v22i1.87786,2025,Sains Tanah,"The uncertainty in precipitation patterns resulting from climate change may contribute to uncertainties in the growing seasons and productivity of rice and other agricultural commodities. This study aimed to examine the changes in precipitation and cropping patterns across various topographic sequences of volcanic regions in Central Java, Indonesia. Precipitation data from 33 rainfall stations across three topographic sequences (0-400 meters, 400-700 meters, and above 700 meters above sea level, categorized as high, mid, and lowlands, respectively) were analyzed to understand cropping patterns using both quantitative and qualitative methods. The findings revealed that farmers' actual cropping patterns were not primarily influenced by precipitation levels but rather by soil suitability. Moreover, the frequency of drought occurrences, as indicated by the Standardized Precipitation Index (SPI), did not significantly impact cropping patterns or crop yields. Instead, agricultural yields were found to be dependent on irrigation infrastructure rather than precipitation levels. This study sheds light on the importance of adaptation and mitigation strategies to address the adverse impacts of climate change on agricultural management across different topographic sequences.",/Users/zarrar/projects/ilri-climate-adaptation-effectiveness/scripts/outputs/step13/fulltext/doi_10.20961_stjssa.v22i1.87786.html,,,,
105013500625,Understanding wheat farmers’ climate change adaptation in the Middle East and North Africa: The role of socioeconomic factors and perceptions in decision-making,10.1016/j.jafr.2025.102290,2025,Journal of Agriculture and Food Research,"Climate change poses severe risks to food security, contributing to declining wheat yields in the Middle East and North Africa (MENA), where agriculture is a vital source of food, income, and employment. This study investigates climate change adaptation strategies among 250 randomly selected wheat farmers in Algeria, Iran, Iraq, Jordan, Morocco, and Tunisia. It explores the frequency, timeframe, effectiveness, and challenges of adaptation strategies, as well as the influence of socioeconomic factors and farmers' perceptions of climate change on their decision-making. Our findings show that farmers are highly aware of climate change and its impacts, with 97 % and 68–75 % of respondents accurately perceiving observed alterations in temperature and rainfall, respectively. In response, farmers have adopted various strategies, with a higher tendency towards adjustments in sowing dates (61 %), crop varieties (54 %), irrigation systems (49 %), and fertiliser types (44 %). Despite the perceived significant effectiveness of these strategies, financial constraints, lack of access to high-quality seeds and fertilisers, and inadequate government support hinder their implementation. We also found that younger, less experienced, more educated farmers, those managing larger and mechanised farms, and those accessing specialised agricultural publications tend to adopt a broader range of strategies. Additionally, farmers who perceived increased temperatures implemented more adaptive practices, while those who perceived decreased rainfall focused on irrigation and soil and water conservation strategies. Targeted policy interventions, such as affordable access to modern machinery, specialised training programs, and improved seed and fertiliser quality, are essential to overcoming barriers, enhancing farmers’ resilience to climate risks, and ensuring sustainable agricultural productivity.",/Users/zarrar/projects/ilri-climate-adaptation-effectiveness/scripts/outputs/step13/fulltext/doi_10.1016_j.jafr.2025.102290.html,,,,
